alliance,canonicalX,canonicalY,fingerprint,index,kind,matchNumber,tSec,teamNumber,x,y
blue,0.21140000000000003,0.3075,b11cdb67,127,path,46,16.4,1159,0.7886,0.3075
blue,0.21850000000000003,0.3083,b11cdb67,128,path,46,17.35,1159,0.7815,0.3083
blue,0.22399999999999998,0.3027,b11cdb67,129,path,46,17.4,1159,0.776,0.3027
blue,0.22850000000000004,0.2926,b11cdb67,130,path,46,17.5,1159,0.7715,0.2926
blue,0.23209999999999997,0.2838,b11cdb67,131,path,46,17.55,1159,0.7679,0.2838
blue,0.2348,0.277,b11cdb67,132,path,46,17.6,1159,0.7652,0.277
blue,0.23819999999999997,0.2696,b11cdb67,133,path,46,17.65,1159,0.7618,0.2696
blue,0.24170000000000003,0.2621,b11cdb67,134,path,46,17.7,1159,0.7583,0.2621
blue,0.24509999999999998,0.2555,b11cdb67,135,path,46,17.75,1159,0.7549,0.2555
blue,0.24860000000000004,0.2481,b11cdb67,136,path,46,17.8,1159,0.7514,0.2481
blue,0.25129999999999997,0.2416,b11cdb67,137,path,46,17.85,1159,0.7487,0.2416
blue,0.254,0.2351,b11cdb67,138,path,46,17.9,1159,0.746,0.2351
blue,0.25660000000000005,0.2267,b11cdb67,139,path,46,17.95,1159,0.7434,0.2267
blue,0.2592,0.2173,b11cdb67,140,path,46,18.0,1159,0.7408,0.2173
blue,0.2633,0.2057,b11cdb67,141,path,46,18.05,1159,0.7367,0.2057
blue,0.2662,0.1987,b11cdb67,142,path,46,18.05,1159,0.7338,0.1987
blue,0.26949999999999996,0.1922,b11cdb67,143,path,46,18.1,1159,0.7305,0.1922
blue,0.2722,0.1847,b11cdb67,144,path,46,18.1,1159,0.7278,0.1847
blue,0.27490000000000003,0.1782,b11cdb67,145,path,46,18.15,1159,0.7251,0.1782
blue,0.2782,0.1708,b11cdb67,146,path,46,18.2,1159,0.7218,0.1708
blue,0.28169999999999995,0.1642,b11cdb67,147,path,46,18.2,1159,0.7183,0.1642
blue,0.2852,0.1549,b11cdb67,148,path,46,18.25,1159,0.7148,0.1549
blue,0.28790000000000004,0.1462,b11cdb67,149,path,46,18.3,1159,0.7121,0.1462
blue,0.29290000000000005,0.1377,b11cdb67,150,path,46,18.35,1159,0.7071,0.1377
blue,0.3004,0.1291,b11cdb67,151,path,46,18.35,1159,0.6996,0.1291
blue,0.30810000000000004,0.1233,b11cdb67,152,path,46,18.4,1159,0.6919,0.1233
blue,0.3214,0.1178,b11cdb67,153,path,46,18.45,1159,0.6786,0.1178
blue,0.33140000000000003,0.1153,b11cdb67,154,path,46,18.45,1159,0.6686,0.1153
blue,0.3426,0.115,b11cdb67,155,path,46,18.5,1159,0.6574,0.115
blue,0.3638,0.114,b11cdb67,156,path,46,18.55,1159,0.6362,0.114
blue,0.37560000000000004,0.1129,b11cdb67,157,path,46,18.55,1159,0.6244,0.1129
blue,0.38549999999999995,0.1128,b11cdb67,158,path,46,18.55,1159,0.6145,0.1128
blue,0.40800000000000003,0.1118,b11cdb67,159,path,46,18.6,1159,0.592,0.1118
blue,0.43220000000000003,0.1108,b11cdb67,160,path,46,18.6,1159,0.5678,0.1108
blue,0.4458,0.1107,b11cdb67,161,path,46,18.65,1159,0.5542,0.1107
blue,0.46740000000000004,0.1088,b11cdb67,162,path,46,18.65,1159,0.5326,0.1088
blue,0.4868,0.1067,b11cdb67,163,path,46,18.7,1159,0.5132,0.1067
blue,0.4969,0.1045,b11cdb67,164,path,46,18.7,1159,0.5031,0.1045
blue,0.505,0.1024,b11cdb67,165,path,46,18.7,1159,0.495,0.1024
blue,0.5175000000000001,0.1002,b11cdb67,166,path,46,18.75,1159,0.4825,0.1002
blue,0.5267,0.0981,b11cdb67,167,path,46,18.8,1159,0.4733,0.0981
blue,0.5338,0.0959,b11cdb67,168,path,46,18.8,1159,0.4662,0.0959
blue,0.5431,0.0956,b11cdb67,169,path,46,18.85,1159,0.4569,0.0956
blue,0.5504,0.0956,b11cdb67,170,path,46,18.85,1159,0.4496,0.0956
blue,0.562,0.0947,b11cdb67,171,path,46,18.9,1159,0.438,0.0947
blue,0.5696,0.0936,b11cdb67,172,path,46,18.95,1159,0.4304,0.0936
blue,0.5772999999999999,0.0925,b11cdb67,173,path,46,19.0,1159,0.4227,0.0925
blue,0.5851,0.0914,b11cdb67,174,path,46,19.0,1159,0.4149,0.0914
blue,0.593,0.0904,b11cdb67,175,path,46,19.05,1159,0.407,0.0904
blue,0.6031,0.0884,b11cdb67,176,path,46,19.05,1159,0.3969,0.0884
blue,0.612,0.0872,b11cdb67,177,path,46,19.1,1159,0.388,0.0872
blue,0.6214999999999999,0.0842,b11cdb67,178,path,46,19.15,1159,0.3785,0.0842
blue,0.6288,0.082,b11cdb67,179,path,46,19.25,1159,0.3712,0.082
blue,0.6599999999999999,0.33,6824c852,0,path,47,1.25,4201,0.34,0.33
blue,0.6564,0.3554,6824c852,1,path,47,1.9,4201,0.3436,0.3554
blue,0.6468,0.3367,6824c852,2,path,47,2.0,4201,0.3532,0.3367
blue,0.6355999999999999,0.326,6824c852,3,path,47,2.0,4201,0.3644,0.326
blue,0.6243000000000001,0.3181,6824c852,4,path,47,2.0,4201,0.3757,0.3181
blue,0.613,0.3104,6824c852,5,path,47,2.05,4201,0.387,0.3104
blue,0.6048,0.3057,6824c852,6,path,47,2.1,4201,0.3952,0.3057
blue,0.5938,0.3033,6824c852,7,path,47,2.15,4201,0.4062,0.3033
blue,0.5856,0.3021,6824c852,8,path,47,2.15,4201,0.4144,0.3021
blue,0.5785,0.301,6824c852,9,path,47,2.15,4201,0.4215,0.301
blue,0.5677,0.2999,6824c852,10,path,47,2.25,4201,0.4323,0.2999
blue,0.5595,0.2979,6824c852,11,path,47,2.25,4201,0.4405,0.2979
blue,0.5478000000000001,0.2967,6824c852,12,path,47,2.3,4201,0.4522,0.2967
blue,0.5394,0.2956,6824c852,13,path,47,2.3,4201,0.4606,0.2956
blue,0.5324,0.2955,6824c852,14,path,47,2.35,4201,0.4676,0.2955
blue,0.5238,0.2955,6824c852,15,path,47,2.35,4201,0.4762,0.2955
blue,0.5121,0.2955,6824c852,16,path,47,2.35,4201,0.4879,0.2955
blue,0.5037,0.2955,6824c852,17,path,47,2.4,4201,0.4963,0.2955
blue,0.49050000000000005,0.2955,6824c852,18,path,47,2.4,4201,0.5095,0.2955
blue,0.4797,0.2964,6824c852,19,path,47,2.4,4201,0.5203,0.2964
blue,0.4676,0.2975,6824c852,20,path,47,2.45,4201,0.5324,0.2975
blue,0.46009999999999995,0.2986,6824c852,21,path,47,2.45,4201,0.5399,0.2986
blue,0.44689999999999996,0.3005,6824c852,22,path,47,2.5,4201,0.5531,0.3005
blue,0.4246,0.3045,6824c852,23,path,47,2.55,4201,0.5754,0.3045
blue,0.41269999999999996,0.307,6824c852,24,path,47,2.55,4201,0.5873,0.307
blue,0.40359999999999996,0.3091,6824c852,25,path,47,2.6,4201,0.5964,0.3091
blue,0.39570000000000005,0.3131,6824c852,26,path,47,2.65,4201,0.6043,0.3131
blue,0.3909,0.3184,6824c852,27,path,47,2.65,4201,0.6091,0.3184
blue,0.38570000000000004,0.3266,6824c852,28,path,47,2.7,4201,0.6143,0.3266
blue,0.37970000000000004,0.3351,6824c852,29,path,47,2.75,4201,0.6203,0.3351
blue,0.37439999999999996,0.3418,6824c852,30,path,47,2.75,4201,0.6256,0.3418
blue,0.36760000000000004,0.3483,6824c852,31,path,47,2.8,4201,0.6324,0.3483
blue,0.3607,0.3529,6824c852,32,path,47,2.85,4201,0.6393,0.3529
blue,0.3537,0.3562,6824c852,33,path,47,2.95,4201,0.6463,0.3562
blue,0.3506,0.3642,6824c852,34,path,47,3.05,4201,0.6494,0.3642
blue,0.35329999999999995,0.3709,6824c852,35,path,47,3.15,4201,0.6467,0.3709
blue,0.3628,0.3717,6824c852,36,path,47,3.15,4201,0.6372,0.3717
blue,0.3709,0.3718,6824c852,37,path,47,3.2,4201,0.6291,0.3718
blue,0.38249999999999995,0.3718,6824c852,38,path,47,3.2,4201,0.6175,0.3718
blue,0.3909,0.3718,6824c852,39,path,47,3.2,4201,0.6091,0.3718
blue,0.39949999999999997,0.3727,6824c852,40,path,47,3.3,4201,0.6005,0.3727
blue,0.4074,0.3747,6824c852,41,path,47,3.3,4201,0.5926,0.3747
blue,0.41990000000000005,0.3778,6824c852,42,path,47,3.35,4201,0.5801,0.3778
blue,0.4283,0.3782,6824c852,43,path,47,3.35,4201,0.5717,0.3782
blue,0.4354,0.3782,6824c852,44,path,47,3.4,4201,0.5646,0.3782
blue,0.4424,0.3754,6824c852,45,path,47,3.45,4201,0.5576,0.3754
blue,0.4494,0.3713,6824c852,46,path,47,3.5,4201,0.5506,0.3713
blue,0.4579,0.366,6824c852,47,path,47,3.55,4201,0.5421,0.366
blue,0.46430000000000005,0.3616,6824c852,48,path,47,3.6,4201,0.5357,0.3616
blue,0.472,0.3563,6824c852,49,path,47,3.65,4201,0.528,0.3563
blue,0.4768,0.351,6824c852,50,path,47,3.7,4201,0.5232,0.351
blue,0.4819,0.3447,6824c852,51,path,47,3.75,4201,0.5181,0.3447
blue,0.4871,0.3383,6824c852,52,path,47,3.85,4201,0.5129,0.3383
blue,0.49160000000000004,0.3328,6824c852,53,path,47,3.9,4201,0.5084,0.3328
blue,0.49670000000000003,0.3265,6824c852,54,path,47,3.95,4201,0.5033,0.3265
blue,0.5026999999999999,0.3219,6824c852,55,path,47,4.05,4201,0.4973,0.3219
blue,0.495,0.3166,6824c852,56,path,47,4.9,4201,0.505,0.3166
blue,0.4879,0.315,6824c852,57,path,47,4.9,4201,0.5121,0.315
blue,0.47629999999999995,0.3139,6824c852,58,path,47,4.95,4201,0.5237,0.3139
blue,0.46040000000000003,0.3119,6824c852,59,path,47,4.95,4201,0.5396,0.3119
blue,0.44620000000000004,0.3097,6824c852,60,path,47,5.0,4201,0.5538,0.3097
blue,0.4353,0.3076,6824c852,61,path,47,5.0,4201,0.5647,0.3076
blue,0.4255,0.3054,6824c852,62,path,47,5.0,4201,0.5745,0.3054
blue,0.4105,0.3023,6824c852,63,path,47,5.05,4201,0.5895,0.3023
blue,0.39880000000000004,0.2982,6824c852,64,path,47,5.1,4201,0.6012,0.2982
blue,0.38970000000000005,0.292,6824c852,65,path,47,5.15,4201,0.6103,0.292
blue,0.38249999999999995,0.2875,6824c852,66,path,47,5.15,4201,0.6175,0.2875
blue,0.37250000000000005,0.2804,6824c852,67,path,47,5.2,4201,0.6275,0.2804
blue,0.3651,0.2757,6824c852,68,path,47,5.2,4201,0.6349,0.2757
blue,0.3581,0.2714,6824c852,69,path,47,5.25,4201,0.6419,0.2714
blue,0.35419999999999996,0.2652,6824c852,70,path,47,5.3,4201,0.6458,0.2652
blue,0.3499,0.2568,6824c852,71,path,47,5.35,4201,0.6501,0.2568
blue,0.34550000000000003,0.2511,6824c852,72,path,47,5.35,4201,0.6545,0.2511
blue,0.3389,0.2428,6824c852,73,path,47,5.4,4201,0.6611,0.2428
blue,0.33420000000000005,0.2352,6824c852,74,path,47,5.45,4201,0.6658,0.2352
blue,0.33140000000000003,0.2287,6824c852,75,path,47,5.45,4201,0.6686,0.2287
blue,0.32730000000000004,0.2184,6824c852,76,path,47,5.5,4201,0.6727,0.2184
blue,0.32520000000000004,0.2087,6824c852,77,path,47,5.55,4201,0.6748,0.2087
blue,0.3257,0.1971,6824c852,78,path,47,5.6,4201,0.6743,0.1971
blue,0.3266,0.1891,6824c852,79,path,47,5.6,4201,0.6734,0.1891
blue,0.3274,0.1806,6824c852,80,path,47,5.6,4201,0.6726,0.1806
blue,0.3275,0.172,6824c852,81,path,47,5.65,4201,0.6725,0.172
blue,0.3275,0.1643,6824c852,82,path,47,5.65,4201,0.6725,0.1643
blue,0.3275,0.1568,6824c852,83,path,47,5.7,4201,0.6725,0.1568
blue,0.3275,0.1493,6824c852,84,path,47,5.75,4201,0.6725,0.1493
blue,0.32210000000000005,0.1446,6824c852,85,path,47,5.85,4201,0.6779,0.1446
blue,0.3115,0.1582,6824c852,86,path,47,5.9,4201,0.6885,0.1582
blue,0.2972,0.1798,6824c852,87,path,47,5.95,4201,0.7028,0.1798
blue,0.29100000000000004,0.188,6824c852,88,path,47,5.95,4201,0.709,0.188
blue,0.2855,0.1946,6824c852,89,path,47,5.95,4201,0.7145,0.1946
blue,0.27649999999999997,0.2067,6824c852,90,path,47,6.0,4201,0.7235,0.2067
blue,0.26780000000000004,0.2205,6824c852,91,path,47,6.0,4201,0.7322,0.2205
blue,0.26060000000000005,0.2345,6824c852,92,path,47,6.0,4201,0.7394,0.2345
blue,0.25439999999999996,0.2456,6824c852,93,path,47,6.05,4201,0.7456,0.2456
blue,0.246,0.2573,6824c852,94,path,47,6.1,4201,0.754,0.2573
blue,0.2388,0.2663,6824c852,95,path,47,6.1,4201,0.7612,0.2663
blue,0.2288,0.2816,6824c852,96,path,47,6.15,4201,0.7712,0.2816
blue,0.22519999999999996,0.2881,6824c852,97,path,47,6.15,4201,0.7748,0.2881
blue,0.22099999999999997,0.2974,6824c852,98,path,47,6.15,4201,0.779,0.2974
blue,0.21740000000000004,0.3051,6824c852,99,path,47,6.2,4201,0.7826,0.3051
blue,0.21389999999999998,0.3118,6824c852,100,path,47,6.2,4201,0.7861,0.3118
blue,0.2097,0.3192,6824c852,101,path,47,6.2,4201,0.7903,0.3192
blue,0.20530000000000004,0.3267,6824c852,102,path,47,6.25,4201,0.7947,0.3267
blue,0.20020000000000004,0.3351,6824c852,103,path,47,6.3,4201,0.7998,0.3351
blue,0.1965,0.3418,6824c852,104,path,47,6.3,4201,0.8035,0.3418
blue,0.19379999999999997,0.3483,6824c852,105,path,47,6.3,4201,0.8062,0.3483
blue,0.19120000000000004,0.3567,6824c852,106,path,47,6.4,4201,0.8088,0.3567
blue,0.19920000000000004,0.3595,6824c852,107,path,47,6.65,4201,0.8008,0.3595
blue,0.20789999999999997,0.359,6824c852,108,path,47,6.7,4201,0.7921,0.359
blue,0.22119999999999995,0.3532,6824c852,109,path,47,6.7,4201,0.7788,0.3532
blue,0.23729999999999996,0.344,6824c852,110,path,47,6.75,4201,0.7627,0.344
blue,0.24850000000000005,0.3391,6824c852,111,path,47,6.75,4201,0.7515,0.3391
blue,0.25670000000000004,0.3357,6824c852,112,path,47,6.75,4201,0.7433,0.3357
blue,0.263,0.3324,6824c852,113,path,47,6.8,4201,0.737,0.3324
blue,0.27070000000000005,0.332,6824c852,114,path,47,6.9,4201,0.7293,0.332
blue,0.27769999999999995,0.3339,6824c852,115,path,47,7.0,4201,0.7223,0.3339
blue,0.2855,0.3379,6824c852,116,path,47,7.1,4201,0.7145,0.3379
blue,0.2933,0.3383,6824c852,117,path,47,7.2,4201,0.7067,0.3383
blue,0.3004,0.3384,6824c852,118,path,47,7.65,4201,0.6996,0.3384
blue,0.30510000000000004,0.3441,6824c852,119,path,47,8.15,4201,0.6949,0.3441
blue,0.31179999999999997,0.3496,6824c852,120,path,47,8.3,4201,0.6882,0.3496
blue,0.31799999999999995,0.353,6824c852,121,path,47,8.35,4201,0.682,0.353
blue,0.32489999999999997,0.3553,6824c852,122,path,47,8.35,4201,0.6751,0.3553
blue,0.3348,0.3556,6824c852,123,path,47,8.45,4201,0.6652,0.3556
blue,0.34219999999999995,0.3528,6824c852,124,path,47,8.5,4201,0.6578,0.3528
blue,0.3477,0.3468,6824c852,125,path,47,8.55,4201,0.6523,0.3468
blue,0.35140000000000005,0.3404,6824c852,126,path,47,8.65,4201,0.6486,0.3404
blue,0.3588,0.3396,6824c852,127,path,47,8.8,4201,0.6412,0.3396
blue,0.36960000000000004,0.3405,6824c852,128,path,47,8.85,4201,0.6304,0.3405
blue,0.377,0.3416,6824c852,129,path,47,8.9,4201,0.623,0.3416
blue,0.38480000000000003,0.3417,6824c852,130,path,47,8.95,4201,0.6152,0.3417
blue,0.3919,0.3426,6824c852,131,path,47,9.0,4201,0.6081,0.3426
blue,0.39959999999999996,0.3437,6824c852,132,path,47,9.05,4201,0.6004,0.3437
blue,0.4082,0.3457,6824c852,133,path,47,9.1,4201,0.5918,0.3457
blue,0.4154,0.3468,6824c852,134,path,47,9.15,4201,0.5846,0.3468
blue,0.4254,0.347,6824c852,135,path,47,9.15,4201,0.5746,0.347
blue,0.4343,0.347,6824c852,136,path,47,9.2,4201,0.5657,0.347
blue,0.44310000000000005,0.347,6824c852,137,path,47,9.25,4201,0.5569,0.347
blue,0.4548,0.3442,6824c852,138,path,47,9.25,4201,0.5452,0.3442
blue,0.4616,0.341,6824c852,139,path,47,9.25,4201,0.5384,0.341
blue,0.4739,0.335,6824c852,140,path,47,9.25,4201,0.5261,0.335
blue,0.48529999999999995,0.3276,6824c852,141,path,47,9.3,4201,0.5147,0.3276
blue,0.4959,0.3211,6824c852,142,path,47,9.35,4201,0.5041,0.3211
blue,0.5095000000000001,0.3127,6824c852,143,path,47,9.35,4201,0.4905,0.3127
blue,0.5172,0.3079,6824c852,144,path,47,9.4,4201,0.4828,0.3079
blue,0.5243,0.3036,6824c852,145,path,47,9.4,4201,0.4757,0.3036
blue,0.5305,0.2993,6824c852,146,path,47,9.45,4201,0.4695,0.2993
blue,0.5404,0.2931,6824c852,147,path,47,9.45,4201,0.4596,0.2931
blue,0.5501,0.2885,6824c852,148,path,47,9.5,4201,0.4499,0.2885
blue,0.5611999999999999,0.2852,6824c852,149,path,47,9.55,4201,0.4388,0.2852
blue,0.5702,0.2839,6824c852,150,path,47,9.55,4201,0.4298,0.2839
blue,0.5797,0.2837,6824c852,151,path,47,9.55,4201,0.4203,0.2837
blue,0.5885,0.2837,6824c852,152,path,47,9.6,4201,0.4115,0.2837
blue,0.5972,0.2846,6824c852,153,path,47,9.6,4201,0.4028,0.2846
blue,0.6067,0.2875,6824c852,154,path,47,9.65,4201,0.3933,0.2875
blue,0.614,0.2898,6824c852,155,path,47,9.7,4201,0.386,0.2898
blue,0.6202,0.2938,6824c852,156,path,47,9.8,4201,0.3798,0.2938
blue,0.6271,0.2962,6824c852,157,path,47,9.85,4201,0.3729,0.2962
blue,0.6348,0.2984,6824c852,158,path,47,10.0,4201,0.3652,0.2984
blue,0.6411,0.3015,6824c852,159,path,47,10.15,4201,0.3589,0.3015
blue,0.6481,0.3038,6824c852,160,path,47,10.3,4201,0.3519,0.3038
blue,0.6557999999999999,0.3059,6824c852,161,path,47,10.45,4201,0.3442,0.3059
blue,0.6635,0.3081,6824c852,162,path,47,10.55,4201,0.3365,0.3081
blue,0.6720999999999999,0.3112,6824c852,163,path,47,10.6,4201,0.3279,0.3112
blue,0.6793,0.3134,6824c852,164,path,47,10.6,4201,0.3207,0.3134
blue,0.6863,0.3146,6824c852,165,path,47,10.65,4201,0.3137,0.3146
blue,0.694,0.3176,6824c852,166,path,47,10.7,4201,0.306,0.3176
blue,0.7026,0.3217,6824c852,167,path,47,10.7,4201,0.2974,0.3217
blue,0.7129,0.3279,6824c852,168,path,47,10.75,4201,0.2871,0.3279
blue,0.7226,0.3353,6824c852,169,path,47,10.8,4201,0.2774,0.3353
blue,0.7306,0.3437,6824c852,170,path,47,10.8,4201,0.2694,0.3437
blue,0.7354,0.3504,6824c852,171,path,47,10.85,4201,0.2646,0.3504
blue,0.7383,0.3569,6824c852,172,path,47,10.9,4201,0.2617,0.3569
blue,0.7324999999999999,0.3624,6824c852,173,path,47,11.4,4201,0.2675,0.3624
blue,0.7241,0.364,6824c852,174,path,47,11.4,4201,0.2759,0.364
blue,0.7132000000000001,0.3642,6824c852,175,path,47,11.45,4201,0.2868,0.3642
blue,0.7041999999999999,0.3642,6824c852,176,path,47,11.5,4201,0.2958,0.3642
blue,0.6961999999999999,0.3652,6824c852,177,path,47,11.55,4201,0.3038,0.3652
blue,0.6892,0.3672,6824c852,178,path,47,11.55,4201,0.3108,0.3672
blue,0.6791,0.3693,6824c852,179,path,47,11.6,4201,0.3209,0.3693
blue,0.6702,0.3696,6824c852,180,path,47,11.6,4201,0.3298,0.3696
blue,0.6622,0.3678,6824c852,181,path,47,11.65,4201,0.3378,0.3678
blue,0.6728000000000001,0.3694,6824c852,182,path,47,11.8,4201,0.3272,0.3694
blue,0.681,0.3724,6824c852,183,path,47,11.8,4201,0.319,0.3724
blue,0.6934,0.3775,6824c852,184,path,47,11.85,4201,0.3066,0.3775
blue,0.7048,0.3837,6824c852,185,path,47,11.85,4201,0.2952,0.3837
blue,0.7147,0.3883,6824c852,186,path,47,11.9,4201,0.2853,0.3883
blue,0.7228,0.3917,6824c852,187,path,47,11.9,4201,0.2772,0.3917
blue,0.7314,0.393,6824c852,188,path,47,12.0,4201,0.2686,0.393
blue,0.7384999999999999,0.3961,6824c852,189,path,47,12.05,4201,0.2615,0.3961
blue,0.744,0.4011,6824c852,190,path,47,12.15,4201,0.256,0.4011
blue,0.7493000000000001,0.4074,6824c852,191,path,47,12.25,4201,0.2507,0.4074
blue,0.7453000000000001,0.4356,6824c852,192,path,47,16.9,4201,0.2547,0.4356
blue,0.7525,0.4267,6824c852,193,path,47,17.0,4201,0.2475,0.4267
blue,0.7572,0.4171,6824c852,194,path,47,17.05,4201,0.2428,0.4171
blue,0.7601,0.4065,6824c852,195,path,47,17.05,4201,0.2399,0.4065
blue,0.7612,0.3948,6824c852,196,path,47,17.1,4201,0.2388,0.3948
blue,0.7613,0.3849,6824c852,197,path,47,17.1,4201,0.2387,0.3849
blue,0.7605999999999999,0.3772,6824c852,198,path,47,17.1,4201,0.2394,0.3772
blue,0.7558,0.3705,6824c852,199,path,47,17.15,4201,0.2442,0.3705
blue,0.7468,0.3621,6824c852,200,path,47,17.2,4201,0.2532,0.3621
blue,0.7412000000000001,0.3573,6824c852,201,path,47,17.25,4201,0.2588,0.3573
blue,0.7367,0.3511,6824c852,202,path,47,17.3,4201,0.2633,0.3511
blue,0.7323,0.3447,6824c852,203,path,47,17.3,4201,0.2677,0.3447
blue,0.7263999999999999,0.3363,6824c852,204,path,47,17.35,4201,0.2736,0.3363
blue,0.7195,0.3297,6824c852,205,path,47,17.35,4201,0.2805,0.3297
blue,0.7126,0.3232,6824c852,206,path,47,17.35,4201,0.2874,0.3232
blue,0.7063999999999999,0.3168,6824c852,207,path,47,17.4,4201,0.2936,0.3168
blue,0.7010000000000001,0.3122,6824c852,208,path,47,17.45,4201,0.299,0.3122
blue,0.6935,0.3069,6824c852,209,path,47,17.45,4201,0.3065,0.3069
blue,0.6865,0.3044,6824c852,210,path,47,17.5,4201,0.3135,0.3044
blue,0.6734,0.3012,6824c852,211,path,47,17.5,4201,0.3266,0.3012
blue,0.6634,0.299,6824c852,212,path,47,17.55,4201,0.3366,0.299
blue,0.6561,0.2987,6824c852,213,path,47,17.55,4201,0.3439,0.2987
blue,0.6483,0.2987,6824c852,214,path,47,17.55,4201,0.3517,0.2987
blue,0.6389,0.2987,6824c852,215,path,47,17.6,4201,0.3611,0.2987
blue,0.6286,0.2987,6824c852,216,path,47,17.65,4201,0.3714,0.2987
blue,0.6196999999999999,0.2987,6824c852,217,path,47,17.65,4201,0.3803,0.2987
blue,0.6102000000000001,0.2997,6824c852,218,path,47,17.7,4201,0.3898,0.2997
blue,0.5974999999999999,0.3016,6824c852,219,path,47,17.7,4201,0.4025,0.3016
blue,0.5807,0.3028,6824c852,220,path,47,17.75,4201,0.4193,0.3028
blue,0.5657,0.303,6824c852,221,path,47,17.8,4201,0.4343,0.303
blue,0.5492,0.304,6824c852,222,path,47,17.8,4201,0.4508,0.304
blue,0.5419,0.3041,6824c852,223,path,47,17.85,4201,0.4581,0.3041
blue,0.5311,0.3022,6824c852,224,path,47,17.85,4201,0.4689,0.3022
blue,0.5206,0.2982,6824c852,225,path,47,17.85,4201,0.4794,0.2982
blue,0.5109,0.292,6824c852,226,path,47,17.9,4201,0.4891,0.292
blue,0.5013000000000001,0.2856,6824c852,227,path,47,17.9,4201,0.4987,0.2856
blue,0.4917,0.2801,6824c852,228,path,47,17.95,4201,0.5083,0.2801
blue,0.4837,0.2738,6824c852,229,path,47,17.95,4201,0.5163,0.2738
blue,0.4766,0.2692,6824c852,230,path,47,17.95,4201,0.5234,0.2692
blue,0.4696,0.2639,6824c852,231,path,47,18.0,4201,0.5304,0.2639
blue,0.4619,0.2595,6824c852,232,path,47,18.05,4201,0.5381,0.2595
blue,0.4548,0.2571,6824c852,233,path,47,18.05,4201,0.5452,0.2571
blue,0.44320000000000004,0.2531,6824c852,234,path,47,18.1,4201,0.5568,0.2531
blue,0.4357,0.2526,6824c852,235,path,47,18.1,4201,0.5643,0.2526
blue,0.42789999999999995,0.2515,6824c852,236,path,47,18.1,4201,0.5721,0.2515
blue,0.41469999999999996,0.2496,6824c852,237,path,47,18.2,4201,0.5853,0.2496
blue,0.4063,0.2484,6824c852,238,path,47,18.2,4201,0.5937,0.2484
blue,0.3983,0.2482,6824c852,239,path,47,18.2,4201,0.6017,0.2482
blue,0.39049999999999996,0.2472,6824c852,240,path,47,18.2,4201,0.6095,0.2472
blue,0.38260000000000005,0.2453,6824c852,241,path,47,18.25,4201,0.6174,0.2453
blue,0.37560000000000004,0.2441,6824c852,242,path,47,18.3,4201,0.6244,0.2441
blue,0.36629999999999996,0.242,6824c852,243,path,47,18.35,4201,0.6337,0.242
blue,0.35819999999999996,0.2417,6824c852,244,path,47,18.4,4201,0.6418,0.2417
blue,0.35119999999999996,0.2427,6824c852,245,path,47,18.45,4201,0.6488,0.2427
blue,0.33799999999999997,0.2475,6824c852,246,path,47,18.5,4201,0.662,0.2475
blue,0.33030000000000004,0.25,6824c852,247,path,47,18.55,4201,0.6697,0.25
blue,0.3218,0.2532,6824c852,248,path,47,18.55,4201,0.6782,0.2532
blue,0.3146,0.2544,6824c852,249,path,47,18.6,4201,0.6854,0.2544
blue,0.7493000000000001,0.4074,6824c852,0,shot,47,13.5,4201,0.2507,0.4074
blue,0.6599999999999999,0.5,e4f4e2ea,0,path,47,10.9,6904,0.34,0.5
blue,0.6464,0.5138,e4f4e2ea,1,path,47,10.9,6904,0.3536,0.5138
blue,0.6533,0.5155,e4f4e2ea,2,path,47,11.1,6904,0.3467,0.5155
blue,0.6617,0.5157,e4f4e2ea,3,path,47,11.2,6904,0.3383,0.5157
blue,0.6689,0.5157,e4f4e2ea,4,path,47,11.3,6904,0.3311,0.5157
blue,0.6766,0.5157,e4f4e2ea,5,path,47,11.4,6904,0.3234,0.5157
blue,0.6852,0.5205,e4f4e2ea,6,path,47,11.5,6904,0.3148,0.5205
blue,0.6932,0.522,e4f4e2ea,7,path,47,11.6,6904,0.3068,0.522
blue,0.7025,0.5231,e4f4e2ea,8,path,47,11.65,6904,0.2975,0.5231
blue,0.7113,0.5242,e4f4e2ea,9,path,47,11.7,6904,0.2887,0.5242
blue,0.7193,0.5253,e4f4e2ea,10,path,47,11.75,6904,0.2807,0.5253
blue,0.7263999999999999,0.5254,e4f4e2ea,11,path,47,11.95,6904,0.2736,0.5254
blue,0.7325999999999999,0.5216,e4f4e2ea,12,path,47,12.05,6904,0.2674,0.5216
blue,0.7263999999999999,0.5297,e4f4e2ea,13,path,47,12.1,6904,0.2736,0.5297
blue,0.7081,0.5411,e4f4e2ea,14,path,47,12.15,6904,0.2919,0.5411
blue,0.6836,0.5481,e4f4e2ea,15,path,47,12.15,6904,0.3164,0.5481
blue,0.6715,0.5499,e4f4e2ea,16,path,47,12.15,6904,0.3285,0.5499
blue,0.6547000000000001,0.5501,e4f4e2ea,17,path,47,12.2,6904,0.3453,0.5501
blue,0.6404000000000001,0.5483,e4f4e2ea,18,path,47,12.25,6904,0.3596,0.5483
blue,0.6334,0.5471,e4f4e2ea,19,path,47,12.25,6904,0.3666,0.5471
blue,0.618,0.5441,e4f4e2ea,20,path,47,12.3,6904,0.382,0.5441
